date,Accessories,Audio,Desktop,Laptop,Smart Speaker,Smartphone,Streaming Device,Subscription Service,Tablet,Wearable,Accessories_lag1,Accessories_roll7,Audio_lag1,Audio_roll7,Desktop_lag1,Desktop_roll7,Laptop_lag1,Laptop_roll7,Smart Speaker_lag1,Smart Speaker_roll7,Smartphone_lag1,Smartphone_roll7,Streaming Device_lag1,Streaming Device_roll7,Subscription Service_lag1,Subscription Service_roll7,Tablet_lag1,Tablet_roll7,Wearable_lag1,Wearable_roll7,day_of_week,month
2021-06-27,592,360,353,444,69,459,115,288,384,380,482.0,476.2857142857143,425.0,392.57142857142856,313.0,377.14285714285717,401.0,408.42857142857144,43.0,71.14285714285714,456.0,448.85714285714283,101.0,100.28571428571429,252.0,264.7142857142857,461.0,396.57142857142856,353.0,370.42857142857144,6,6
2021-06-28,450,334,358,384,55,449,148,281,444,337,592.0,472.0,360.0,386.57142857142856,353.0,359.7142857142857,444.0,404.2857142857143,69.0,70.28571428571429,459.0,449.57142857142856,115.0,107.85714285714286,288.0,272.42857142857144,384.0,391.57142857142856,380.0,365.14285714285717,0,6
2021-06-29,556,317,378,307,98,482,147,283,344,449,450.0,494.0,334.0,377.7142857142857,358.0,357.0,384.0,387.7142857142857,55.0,69.71428571428571,449.0,447.57142857142856,148.0,113.0,281.0,269.0,444.0,390.2857142857143,337.0,371.57142857142856,1,6
2021-06-30,560,352,357,353,65,497,138,255,343,361,556.0,504.57142857142856,317.0,374.42857142857144,378.0,364.14285714285717,307.0,385.2857142857143,98.0,67.71428571428571,482.0,458.57142857142856,147.0,122.0,283.0,269.57142857142856,344.0,387.0,449.0,380.42857142857144,2,6
2021-07-01,524,451,245,331,63,442,95,248,323,345,560.0,526.8571428571429,352.0,383.42857142857144,357.0,352.7142857142857,353.0,368.0,65.0,69.85714285714286,497.0,471.42857142857144,138.0,121.28571428571429,255.0,266.2857142857143,343.0,377.57142857142856,361.0,386.7142857142857,3,7
2021-07-02,403,412,344,302,63,466,98,247,342,302,524.0,509.57142857142856,451.0,378.7142857142857,245.0,335.42857142857144,331.0,360.2857142857143,63.0,65.14285714285714,442.0,464.42857142857144,95.0,120.28571428571429,248.0,264.85714285714283,323.0,377.2857142857143,345.0,361.0,4,7
2021-07-03,496,368,293,285,56,465,121,248,277,286,403.0,511.57142857142856,412.0,370.57142857142856,344.0,332.57142857142856,302.0,343.7142857142857,63.0,67.0,466.0,465.7142857142857,98.0,123.14285714285714,247.0,264.2857142857143,342.0,351.0,302.0,351.42857142857144,5,7
2021-07-04,448,410,293,341,98,385,109,235,402,282,496.0,491.0,368.0,377.7142857142857,293.0,324.0,285.0,329.0,56.0,71.14285714285714,465.0,455.14285714285717,121.0,122.28571428571429,248.0,256.7142857142857,277.0,353.57142857142856,286.0,337.42857142857144,6,7
2021-07-05,453,374,404,292,72,500,99,274,373,267,448.0,491.42857142857144,410.0,383.42857142857144,293.0,330.57142857142856,341.0,315.85714285714283,98.0,73.57142857142857,385.0,462.42857142857144,109.0,115.28571428571429,235.0,255.71428571428572,402.0,343.42857142857144,282.0,327.42857142857144,0,7
2021-07-06,501,371,337,383,80,429,135,266,345,349,453.0,483.57142857142856,374.0,391.14285714285717,404.0,324.7142857142857,292.0,326.7142857142857,72.0,71.0,500.0,454.85714285714283,99.0,113.57142857142857,274.0,253.28571428571428,373.0,343.57142857142856,267.0,313.14285714285717,1,7
2021-07-07,518,417,389,330,39,458,149,199,325,237,501.0,477.57142857142856,371.0,400.42857142857144,337.0,329.2857142857143,383.0,323.42857142857144,80.0,67.28571428571429,429.0,449.2857142857143,135.0,115.14285714285714,266.0,245.28571428571428,345.0,341.0,349.0,295.42857142857144,2,7
2021-07-08,459,423,374,365,51,441,85,262,465,304,518.0,468.2857142857143,417.0,396.42857142857144,389.0,347.7142857142857,330.0,328.2857142857143,39.0,65.57142857142857,458.0,449.14285714285717,149.0,113.71428571428571,199.0,247.28571428571428,325.0,361.2857142857143,237.0,289.57142857142856,3,7
2021-07-09,470,539,408,318,114,486,141,249,310,284,459.0,477.85714285714283,423.0,414.57142857142856,374.0,356.85714285714283,365.0,330.57142857142856,51.0,72.85714285714286,441.0,452.0,85.0,119.85714285714286,262.0,247.57142857142858,465.0,356.7142857142857,304.0,287.0,4,7
2021-07-10,426,389,384,290,121,527,114,227,351,403,470.0,467.85714285714283,539.0,417.57142857142856,408.0,369.85714285714283,318.0,331.2857142857143,114.0,82.14285714285714,486.0,460.85714285714283,141.0,118.85714285714286,249.0,244.57142857142858,310.0,367.2857142857143,284.0,303.7142857142857,5,7
2021-07-11,535,392,381,454,58,424,96,388,365,397,426.0,480.2857142857143,389.0,415.0,384.0,382.42857142857144,290.0,347.42857142857144,121.0,76.42857142857143,527.0,466.42857142857144,114.0,117.0,227.0,266.42857142857144,351.0,362.0,403.0,320.14285714285717,6,7
2021-07-12,458,359,318,330,73,456,121,311,349,236,535.0,481.0,392.0,412.85714285714283,381.0,370.14285714285717,454.0,352.85714285714283,58.0,76.57142857142857,424.0,460.14285714285717,96.0,120.14285714285714,388.0,271.7142857142857,365.0,358.57142857142856,397.0,315.7142857142857,0,7
2021-07-13,461,417,324,270,59,510,84,222,416,371,458.0,475.2857142857143,359.0,419.42857142857144,318.0,368.2857142857143,330.0,336.7142857142857,73.0,73.57142857142857,456.0,471.7142857142857,121.0,112.85714285714286,311.0,265.42857142857144,349.0,368.7142857142857,236.0,318.85714285714283,1,7
2021-07-14,456,472,376,388,105,518,100,245,404,309,461.0,466.42857142857144,417.0,427.2857142857143,324.0,366.42857142857144,270.0,345.0,59.0,83.0,510.0,480.2857142857143,84.0,105.85714285714286,222.0,272.0,416.0,380.0,371.0,329.14285714285717,2,7
2021-07-15,577,481,347,312,69,457,90,305,318,361,456.0,483.2857142857143,472.0,435.57142857142856,376.0,362.57142857142856,388.0,337.42857142857144,105.0,85.57142857142857,518.0,482.57142857142856,100.0,106.57142857142857,245.0,278.14285714285717,404.0,359.0,309.0,337.2857142857143,3,7
2021-07-16,517,428,326,390,93,596,94,367,335,297,577.0,490.0,481.0,419.7142857142857,347.0,350.85714285714283,312.0,347.7142857142857,69.0,82.57142857142857,457.0,498.2857142857143,90.0,99.85714285714286,305.0,295.0,318.0,362.57142857142856,361.0,339.14285714285717,4,7
2021-07-17,431,414,393,438,47,384,103,335,380,249,517.0,490.7142857142857,428.0,423.2857142857143,326.0,352.14285714285717,390.0,368.85714285714283,93.0,72.0,596.0,477.85714285714283,94.0,98.28571428571429,367.0,310.42857142857144,335.0,366.7142857142857,297.0,317.14285714285717,5,7
2021-07-18,612,442,351,325,43,484,106,237,413,314,431.0,501.7142857142857,414.0,430.42857142857144,393.0,347.85714285714283,438.0,350.42857142857144,47.0,69.85714285714286,384.0,486.42857142857144,103.0,99.71428571428571,335.0,288.85714285714283,380.0,373.57142857142856,249.0,305.2857142857143,6,7
2021-07-19,473,448,391,297,27,449,92,186,393,336,612.0,503.85714285714283,442.0,443.14285714285717,351.0,358.2857142857143,325.0,345.7142857142857,43.0,63.285714285714285,484.0,485.42857142857144,106.0,95.57142857142857,237.0,271.0,413.0,379.85714285714283,314.0,319.57142857142856,0,7
2021-07-20,547,352,322,320,73,399,75,236,344,286,473.0,516.1428571428571,448.0,433.85714285714283,391.0,358.0,297.0,352.85714285714283,27.0,65.28571428571429,449.0,469.57142857142856,92.0,94.28571428571429,186.0,273.0,393.0,369.57142857142856,336.0,307.42857142857144,1,7
2021-07-21,551,476,350,350,50,429,117,245,357,262,547.0,529.7142857142857,352.0,434.42857142857144,322.0,354.2857142857143,320.0,347.42857142857144,73.0,57.42857142857143,399.0,456.85714285714283,75.0,96.71428571428571,236.0,273.0,344.0,362.85714285714283,286.0,300.7142857142857,2,7
2021-07-22,485,362,335,379,72,462,109,327,322,393,551.0,516.5714285714286,476.0,417.42857142857144,350.0,352.57142857142856,350.0,357.0,50.0,57.857142857142854,429.0,457.57142857142856,117.0,99.42857142857143,245.0,276.14285714285717,357.0,363.42857142857144,262.0,305.2857142857143,3,7
2021-07-23,552,368,423,312,71,442,67,244,366,232,485.0,521.5714285714286,362.0,408.85714285714283,335.0,366.42857142857144,379.0,345.85714285714283,72.0,54.714285714285715,462.0,435.57142857142856,109.0,95.57142857142857,327.0,258.57142857142856,322.0,367.85714285714283,393.0,296.0,4,7
2021-07-24,531,378,395,367,37,413,47,198,416,309,552.0,535.8571428571429,368.0,403.7142857142857,423.0,366.7142857142857,312.0,335.7142857142857,71.0,53.285714285714285,442.0,439.7142857142857,67.0,87.57142857142857,244.0,239.0,366.0,373.0,232.0,304.57142857142856,5,7
2021-07-25,478,436,399,381,93,377,103,192,371,277,531.0,516.7142857142857,378.0,402.85714285714283,395.0,373.57142857142856,367.0,343.7142857142857,37.0,60.42857142857143,413.0,424.42857142857144,47.0,87.14285714285714,198.0,232.57142857142858,416.0,367.0,309.0,299.2857142857143,6,7
2021-07-26,644,411,363,367,94,529,94,197,402,252,478.0,541.1428571428571,436.0,397.57142857142856,399.0,369.57142857142856,381.0,353.7142857142857,93.0,70.0,377.0,435.85714285714283,103.0,87.42857142857143,192.0,234.14285714285714,371.0,368.2857142857143,277.0,287.2857142857143,0,7
2021-07-27,560,441,370,424,54,409,108,275,306,311,644.0,543.0,411.0,410.2857142857143,363.0,376.42857142857144,367.0,368.57142857142856,94.0,67.28571428571429,529.0,437.2857142857143,94.0,92.14285714285714,197.0,239.71428571428572,402.0,362.85714285714283,252.0,290.85714285714283,1,7
2021-07-28,527,410,283,425,68,511,131,178,314,342,560.0,539.5714285714286,441.0,400.85714285714283,370.0,366.85714285714283,424.0,379.2857142857143,54.0,69.85714285714286,409.0,449.0,108.0,94.14285714285714,275.0,230.14285714285714,306.0,356.7142857142857,311.0,302.2857142857143,2,7
2021-07-29,583,361,339,285,45,483,78,236,381,277,527.0,553.5714285714286,410.0,400.7142857142857,283.0,367.42857142857144,425.0,365.85714285714283,68.0,66.0,511.0,452.0,131.0,89.71428571428571,178.0,217.14285714285714,314.0,365.14285714285717,342.0,285.7142857142857,3,7
2021-07-30,406,354,339,404,128,632,114,289,412,318,583.0,532.7142857142857,361.0,398.7142857142857,339.0,355.42857142857144,285.0,379.0,45.0,74.14285714285714,483.0,479.14285714285717,78.0,96.42857142857143,236.0,223.57142857142858,381.0,371.7142857142857,277.0,298.0,4,7
2021-07-31,570,429,358,303,45,506,126,211,342,306,406.0,538.2857142857143,354.0,406.0,339.0,350.14285714285717,404.0,369.85714285714283,128.0,75.28571428571429,632.0,492.42857142857144,114.0,107.71428571428571,289.0,225.42857142857142,412.0,361.14285714285717,318.0,297.57142857142856,5,7
2021-08-01,548,388,302,382,135,428,96,192,332,354,570.0,548.2857142857143,429.0,399.14285714285717,358.0,336.2857142857143,303.0,370.0,45.0,81.28571428571429,506.0,499.7142857142857,126.0,106.71428571428571,211.0,225.42857142857142,342.0,355.57142857142856,306.0,308.57142857142856,6,8
2021-08-02,439,361,427,275,90,444,100,269,364,336,548.0,519.0,388.0,392.0,302.0,345.42857142857144,382.0,356.85714285714283,135.0,80.71428571428571,428.0,487.57142857142856,96.0,107.57142857142857,192.0,235.71428571428572,332.0,350.14285714285717,354.0,320.57142857142856,0,8
2021-08-03,469,324,315,274,101,553,116,364,339,374,439.0,506.0,361.0,375.2857142857143,427.0,337.57142857142856,275.0,335.42857142857144,90.0,87.42857142857143,444.0,508.14285714285717,100.0,108.71428571428571,269.0,248.42857142857142,364.0,354.85714285714283,336.0,329.57142857142856,1,8
2021-08-04,609,437,373,312,73,494,96,202,317,345,469.0,517.7142857142857,324.0,379.14285714285717,315.0,350.42857142857144,274.0,319.2857142857143,101.0,88.14285714285714,553.0,505.7142857142857,116.0,103.71428571428571,364.0,251.85714285714286,339.0,355.2857142857143,374.0,330.0,2,8
2021-08-05,419,402,447,363,41,372,129,221,300,335,609.0,494.2857142857143,437.0,385.0,373.0,365.85714285714283,312.0,330.42857142857144,73.0,87.57142857142857,494.0,489.85714285714283,96.0,111.0,202.0,249.71428571428572,317.0,343.7142857142857,345.0,338.2857142857143,3,8
2021-08-06,449,410,300,355,68,553,47,284,445,371,419.0,500.42857142857144,402.0,393.0,447.0,360.2857142857143,363.0,323.42857142857144,41.0,79.0,372.0,478.57142857142856,129.0,101.42857142857143,221.0,249.0,300.0,348.42857142857144,335.0,345.85714285714283,4,8
2021-08-07,506,348,256,370,63,506,88,223,307,424,449.0,491.2857142857143,410.0,381.42857142857144,300.0,345.7142857142857,355.0,333.0,68.0,81.57142857142857,553.0,478.57142857142856,47.0,96.0,284.0,250.71428571428572,445.0,343.42857142857144,371.0,362.7142857142857,5,8
2021-08-08,516,411,339,304,98,552,168,208,353,357,506.0,486.7142857142857,348.0,384.7142857142857,256.0,351.0,370.0,321.85714285714283,63.0,76.28571428571429,506.0,496.2857142857143,88.0,106.28571428571429,223.0,253.0,307.0,346.42857142857144,424.0,363.14285714285717,6,8
2021-08-09,585,376,475,333,87,382,86,237,392,317,516.0,507.57142857142856,411.0,386.85714285714283,339.0,357.85714285714283,304.0,330.14285714285717,98.0,75.85714285714286,552.0,487.42857142857144,168.0,104.28571428571429,208.0,248.42857142857142,353.0,350.42857142857144,357.0,360.42857142857144,0,8
2021-08-10,424,397,288,400,70,494,142,310,376,317,585.0,501.14285714285717,376.0,397.2857142857143,475.0,354.0,333.0,348.14285714285717,87.0,71.42857142857143,382.0,479.0,86.0,108.0,237.0,240.71428571428572,392.0,355.7142857142857,317.0,352.2857142857143,1,8
2021-08-11,447,433,307,341,68,470,135,334,341,308,424.0,478.0,397.0,396.7142857142857,288.0,344.57142857142856,400.0,352.2857142857143,70.0,70.71428571428571,494.0,475.57142857142856,142.0,113.57142857142857,310.0,259.57142857142856,376.0,359.14285714285717,317.0,347.0,2,8
2021-08-12,504,323,352,401,41,471,111,231,357,383,447.0,490.14285714285717,433.0,385.42857142857144,307.0,331.0,341.0,357.7142857142857,68.0,70.71428571428571,470.0,489.7142857142857,135.0,111.0,334.0,261.0,341.0,367.2857142857143,308.0,353.85714285714283,3,8
2021-08-13,552,496,412,353,106,507,98,294,408,356,504.0,504.85714285714283,323.0,397.7142857142857,352.0,347.0,401.0,357.42857142857144,41.0,76.14285714285714,471.0,483.14285714285717,111.0,118.28571428571429,231.0,262.42857142857144,357.0,362.0,383.0,351.7142857142857,4,8
2021-08-14,595,352,348,330,74,468,79,237,298,298,552.0,517.5714285714286,496.0,398.2857142857143,412.0,360.14285714285717,353.0,351.7142857142857,106.0,77.71428571428571,507.0,477.7142857142857,98.0,117.0,294.0,264.42857142857144,408.0,360.7142857142857,356.0,333.7142857142857,5,8
2021-08-15,598,323,416,298,61,516,103,238,426,415,595.0,529.2857142857143,352.0,385.7142857142857,348.0,371.14285714285717,330.0,350.85714285714283,74.0,72.42857142857143,468.0,472.57142857142856,79.0,107.71428571428571,237.0,268.7142857142857,298.0,371.14285714285717,298.0,342.0,6,8
2021-08-16,502,371,470,399,61,465,103,326,320,266,598.0,517.4285714285714,323.0,385.0,416.0,370.42857142857144,298.0,360.2857142857143,61.0,68.71428571428571,516.0,484.42857142857144,103.0,110.14285714285714,238.0,281.42857142857144,426.0,360.85714285714283,415.0,334.7142857142857,0,8
2021-08-17,465,327,380,325,43,517,80,268,376,259,502.0,523.2857142857143,371.0,375.0,470.0,383.57142857142856,399.0,349.57142857142856,61.0,64.85714285714286,465.0,487.7142857142857,103.0,101.28571428571429,326.0,275.42857142857144,320.0,360.85714285714283,266.0,326.42857142857144,1,8
2021-08-18,462,420,304,341,38,447,106,279,237,297,465.0,525.4285714285714,327.0,373.14285714285717,380.0,383.14285714285717,325.0,349.57142857142856,43.0,60.57142857142857,517.0,484.42857142857144,80.0,97.14285714285714,268.0,267.57142857142856,376.0,346.0,259.0,324.85714285714283,2,8
2021-08-19,528,390,348,335,62,479,172,233,276,313,462.0,528.8571428571429,420.0,382.7142857142857,304.0,382.57142857142856,341.0,340.14285714285717,38.0,63.57142857142857,447.0,485.57142857142856,106.0,105.85714285714286,279.0,267.85714285714283,237.0,334.42857142857144,297.0,314.85714285714283,3,8
2021-08-20,550,329,301,335,95,429,107,278,303,364,528.0,528.5714285714286,390.0,358.85714285714283,348.0,366.7142857142857,335.0,337.57142857142856,62.0,62.0,479.0,474.42857142857144,172.0,107.14285714285714,233.0,265.57142857142856,276.0,319.42857142857144,313.0,316.0,4,8
2021-08-21,463,450,354,365,50,408,108,196,471,401,550.0,509.7142857142857,329.0,372.85714285714283,301.0,367.57142857142856,335.0,342.57142857142856,95.0,58.57142857142857,429.0,465.85714285714283,107.0,111.28571428571429,278.0,259.7142857142857,303.0,344.14285714285717,364.0,330.7142857142857,5,8
2021-08-22,499,394,314,356,77,398,83,316,321,367,463.0,495.57142857142856,450.0,383.0,354.0,353.0,365.0,350.85714285714283,50.0,60.857142857142854,408.0,449.0,108.0,108.42857142857143,196.0,270.85714285714283,471.0,329.14285714285717,401.0,323.85714285714283,6,8
2021-08-23,464,355,371,420,100,359,84,268,417,308,499.0,490.14285714285717,394.0,380.7142857142857,314.0,338.85714285714283,356.0,353.85714285714283,77.0,66.42857142857143,398.0,433.85714285714283,83.0,105.71428571428571,316.0,262.57142857142856,321.0,343.0,367.0,329.85714285714283,0,8
2021-08-24,496,394,436,329,78,539,184,311,373,260,464.0,494.57142857142856,355.0,390.2857142857143,371.0,346.85714285714283,420.0,354.42857142857144,100.0,71.42857142857143,359.0,437.0,84.0,120.57142857142857,268.0,268.7142857142857,417.0,342.57142857142856,308.0,330.0,1,8
2021-08-25,420,352,421,422,48,494,151,244,424,328,496.0,488.57142857142856,394.0,380.57142857142856,436.0,363.57142857142856,329.0,366.0,78.0,72.85714285714286,539.0,443.7142857142857,184.0,127.0,311.0,263.7142857142857,373.0,369.2857142857143,260.0,334.42857142857144,2,8
2021-08-26,533,371,315,409,64,540,142,244,336,312,420.0,489.2857142857143,352.0,377.85714285714283,421.0,358.85714285714283,422.0,376.57142857142856,48.0,73.14285714285714,494.0,452.42857142857144,151.0,122.71428571428571,244.0,265.2857142857143,424.0,377.85714285714283,328.0,334.2857142857143,3,8
2021-08-27,403,297,421,341,107,528,79,265,338,340,533.0,468.2857142857143,371.0,373.2857142857143,315.0,376.0,409.0,377.42857142857144,64.0,74.85714285714286,540.0,466.57142857142856,142.0,118.71428571428571,244.0,263.42857142857144,336.0,382.85714285714283,312.0,330.85714285714283,4,8
2021-08-28,541,356,396,330,68,374,113,240,339,349,403.0,479.42857142857144,297.0,359.85714285714283,421.0,382.0,341.0,372.42857142857144,107.0,77.42857142857143,528.0,461.7142857142857,79.0,119.42857142857143,265.0,269.7142857142857,338.0,364.0,340.0,323.42857142857144,5,8
2021-08-29,440,428,421,388,54,503,92,266,340,346,541.0,471.0,356.0,364.7142857142857,396.0,397.2857142857143,330.0,377.0,68.0,74.14285714285714,374.0,476.7142857142857,113.0,120.71428571428571,240.0,262.57142857142856,339.0,366.7142857142857,349.0,320.42857142857144,6,8
2021-08-30,512,351,451,346,50,507,52,209,351,390,440.0,477.85714285714283,428.0,364.14285714285717,421.0,408.7142857142857,388.0,366.42857142857144,54.0,67.0,503.0,497.85714285714283,92.0,116.14285714285714,266.0,254.14285714285714,340.0,357.2857142857143,346.0,332.14285714285717,0,8
2021-08-31,472,351,392,412,102,422,105,329,333,288,512.0,474.42857142857144,351.0,358.0,451.0,402.42857142857144,346.0,378.2857142857143,50.0,70.42857142857143,507.0,481.14285714285717,52.0,104.85714285714286,209.0,256.7142857142857,351.0,351.57142857142856,390.0,336.14285714285717,1,8
2021-09-01,438,376,394,343,61,459,127,265,321,327,472.0,477.0,351.0,361.42857142857144,392.0,398.57142857142856,412.0,367.0,102.0,72.28571428571429,422.0,476.14285714285717,105.0,101.42857142857143,329.0,259.7142857142857,333.0,336.85714285714283,288.0,336.0,2,9
2021-09-02,505,343,410,404,87,485,136,232,357,400,438.0,473.0,376.0,357.42857142857144,394.0,412.14285714285717,343.0,366.2857142857143,61.0,75.57142857142857,459.0,468.2857142857143,127.0,100.57142857142857,265.0,258.0,321.0,339.85714285714283,327.0,348.57142857142856,3,9
2021-09-03,557,345,346,461,62,564,76,256,284,431,505.0,495.0,343.0,364.2857142857143,410.0,401.42857142857144,404.0,383.42857142857144,87.0,69.14285714285714,485.0,473.42857142857144,136.0,100.14285714285714,232.0,256.7142857142857,357.0,332.14285714285717,400.0,361.57142857142856,4,9
2021-09-04,435,402,379,376,76,449,112,279,381,304,557.0,479.85714285714283,345.0,370.85714285714283,346.0,399.0,461.0,390.0,62.0,70.28571428571429,564.0,484.14285714285717,76.0,100.0,256.0,262.2857142857143,284.0,338.14285714285717,431.0,355.14285714285717,5,9
2021-09-05,490,530,360,305,100,500,119,218,330,261,435.0,487.0,402.0,385.42857142857144,379.0,390.2857142857143,376.0,378.14285714285717,76.0,76.85714285714286,449.0,483.7142857142857,112.0,103.85714285714286,279.0,255.42857142857142,381.0,336.7142857142857,304.0,343.0,6,9
2021-09-06,460,373,421,381,88,391,107,248,346,337,490.0,479.57142857142856,530.0,388.57142857142856,360.0,386.0,305.0,383.14285714285717,100.0,82.28571428571429,500.0,467.14285714285717,119.0,111.71428571428571,218.0,261.0,330.0,336.0,261.0,335.42857142857144,0,9
2021-09-07,487,399,352,291,55,584,87,266,302,270,460.0,481.7142857142857,373.0,395.42857142857144,421.0,380.2857142857143,381.0,365.85714285714283,88.0,75.57142857142857,391.0,490.2857142857143,107.0,109.14285714285714,248.0,252.0,346.0,331.57142857142856,337.0,332.85714285714283,1,9
2021-09-08,682,350,338,441,106,429,104,236,363,204,487.0,516.5714285714286,399.0,391.7142857142857,352.0,372.2857142857143,291.0,379.85714285714283,55.0,82.0,584.0,486.0,87.0,105.85714285714286,266.0,247.85714285714286,302.0,337.57142857142856,270.0,315.2857142857143,2,9
2021-09-09,443,378,286,427,83,376,68,288,446,321,682.0,507.7142857142857,350.0,396.7142857142857,338.0,354.57142857142856,441.0,383.14285714285717,106.0,81.42857142857143,429.0,470.42857142857144,104.0,96.14285714285714,236.0,255.85714285714286,363.0,350.2857142857143,204.0,304.0,3,9
2021-09-10,457,389,436,370,108,517,87,279,311,354,443.0,493.42857142857144,378.0,403.0,286.0,367.42857142857144,427.0,370.14285714285717,83.0,88.0,376.0,463.7142857142857,68.0,97.71428571428571,288.0,259.14285714285717,446.0,354.14285714285717,321.0,293.0,4,9
2021-09-11,556,399,321,445,36,415,94,299,401,286,457.0,510.7142857142857,389.0,402.57142857142856,436.0,359.14285714285717,370.0,380.0,108.0,82.28571428571429,517.0,458.85714285714283,87.0,95.14285714285714,279.0,262.0,311.0,357.0,354.0,290.42857142857144,5,9
2021-09-12,476,436,310,305,42,519,73,259,393,276,556.0,508.7142857142857,399.0,389.14285714285717,321.0,352.0,445.0,380.0,36.0,74.0,415.0,461.57142857142856,94.0,88.57142857142857,299.0,267.85714285714283,401.0,366.0,286.0,292.57142857142856,6,9
2021-09-13,460,432,324,375,87,318,85,273,235,245,476.0,508.7142857142857,436.0,397.57142857142856,310.0,338.14285714285717,305.0,379.14285714285717,42.0,73.85714285714286,519.0,451.14285714285717,73.0,85.42857142857143,259.0,271.42857142857144,393.0,350.14285714285717,276.0,279.42857142857144,0,9
2021-09-14,504,391,418,379,28,415,125,281,392,389,460.0,511.14285714285717,432.0,396.42857142857144,324.0,347.57142857142856,375.0,391.7142857142857,87.0,70.0,318.0,427.0,85.0,90.85714285714286,273.0,273.57142857142856,235.0,363.0,245.0,296.42857142857144,1,9
2021-09-15,460,417,337,411,30,446,92,261,367,354,504.0,479.42857142857144,391.0,406.0,418.0,347.42857142857144,379.0,387.42857142857144,28.0,59.142857142857146,415.0,429.42857142857144,125.0,89.14285714285714,281.0,277.14285714285717,392.0,363.57142857142856,389.0,317.85714285714283,2,9
2021-09-16,479,362,384,293,60,526,122,239,315,330,460.0,484.57142857142856,417.0,403.7142857142857,337.0,361.42857142857144,411.0,368.2857142857143,30.0,55.857142857142854,446.0,450.85714285714283,92.0,96.85714285714286,261.0,270.14285714285717,367.0,344.85714285714283,354.0,319.14285714285717,3,9
2021-09-17,499,444,327,333,106,530,96,208,378,309,479.0,490.57142857142856,362.0,411.57142857142856,384.0,345.85714285714283,293.0,363.0,60.0,55.57142857142857,526.0,452.7142857142857,122.0,98.14285714285714,239.0,260.0,315.0,354.42857142857144,330.0,312.7142857142857,4,9
2021-09-18,483,357,346,367,40,432,100,252,347,410,499.0,480.14285714285717,444.0,405.57142857142856,327.0,349.42857142857144,333.0,351.85714285714283,106.0,56.142857142857146,530.0,455.14285714285717,96.0,99.0,208.0,253.28571428571428,378.0,346.7142857142857,309.0,330.42857142857144,5,9
2021-09-19,612,414,350,355,54,517,96,253,346,365,483.0,499.57142857142856,357.0,402.42857142857144,346.0,355.14285714285717,367.0,359.0,40.0,57.857142857142854,432.0,454.85714285714283,100.0,102.28571428571429,252.0,252.42857142857142,347.0,340.0,410.0,343.14285714285717,6,9
2021-09-20,388,345,311,293,68,575,66,261,373,420,612.0,489.2857142857143,414.0,390.0,350.0,353.2857142857143,355.0,347.2857142857143,54.0,55.142857142857146,517.0,491.57142857142856,96.0,99.57142857142857,253.0,250.71428571428572,346.0,359.7142857142857,365.0,368.14285714285717,0,9
2021-09-21,494,319,403,419,42,412,128,269,333,370,388.0,487.85714285714283,345.0,379.7142857142857,311.0,351.14285714285717,293.0,353.0,68.0,57.142857142857146,575.0,491.14285714285717,66.0,100.0,261.0,249.0,373.0,351.2857142857143,420.0,365.42857142857144,1,9
2021-09-22,459,370,339,369,94,653,99,259,354,295,494.0,487.7142857142857,319.0,373.0,403.0,351.42857142857144,419.0,347.0,42.0,66.28571428571429,412.0,520.7142857142857,128.0,101.0,269.0,248.71428571428572,333.0,349.42857142857144,370.0,357.0,2,9
2021-09-23,531,369,377,314,85,367,146,203,396,339,459.0,495.14285714285717,370.0,374.0,339.0,350.42857142857144,369.0,350.0,94.0,69.85714285714286,653.0,498.0,99.0,104.42857142857143,259.0,243.57142857142858,354.0,361.0,295.0,358.2857142857143,3,9
2021-09-24,552,396,407,209,57,384,87,267,403,335,531.0,502.7142857142857,369.0,367.14285714285717,377.0,361.85714285714283,314.0,332.2857142857143,85.0,62.857142857142854,367.0,477.14285714285717,146.0,103.14285714285714,203.0,252.0,396.0,364.57142857142856,339.0,362.0,4,9
2021-09-25,466,342,463,399,63,470,95,203,295,309,552.0,500.2857142857143,396.0,365.0,407.0,378.57142857142856,209.0,336.85714285714283,57.0,66.14285714285714,384.0,482.57142857142856,87.0,102.42857142857143,267.0,245.0,403.0,357.14285714285717,335.0,347.57142857142856,5,9
2021-09-26,573,327,352,257,55,454,124,237,424,229,466.0,494.7142857142857,342.0,352.57142857142856,463.0,378.85714285714283,399.0,322.85714285714283,63.0,66.28571428571429,470.0,473.57142857142856,95.0,106.42857142857143,203.0,242.71428571428572,295.0,368.2857142857143,309.0,328.14285714285717,6,9
2021-09-27,495,354,341,340,38,541,50,263,363,381,573.0,510.0,327.0,353.85714285714283,352.0,383.14285714285717,257.0,329.57142857142856,55.0,62.0,454.0,468.7142857142857,124.0,104.14285714285714,237.0,243.0,424.0,366.85714285714283,229.0,322.57142857142856,0,9
2021-09-28,650,534,380,386,48,487,175,225,403,341,495.0,532.2857142857143,354.0,384.57142857142856,341.0,379.85714285714283,340.0,324.85714285714283,38.0,62.857142857142854,541.0,479.42857142857144,50.0,110.85714285714286,263.0,236.71428571428572,363.0,376.85714285714283,381.0,318.42857142857144,1,9
